ID,Airline Name,Type Of Traveller,Seat Type,Date Flown,Month Flown,Departure city,Arrival city
18918,SpiceJet,Family Leisure,Economy Class,3/1/2022,March,Dubai,Madurai
18919,SpiceJet,Solo Leisure,Economy Class,3/1/2022,March,Dubai,Amritsar
18920,SpiceJet,Family Leisure,Economy Class,2/1/2022,February,Madurai,Dubai
18921,SpiceJet,Family Leisure,Economy Class,2/1/2022,February,Goa,Delhi
18922,SpiceJet,Family Leisure,Economy Class,2/1/2022,February,Delhi,Surat
18923,SpiceJet,Couple Leisure,Premium Economy,2/1/2022,February,Dubai,Cochin
18924,SpiceJet,Couple Leisure,Economy Class,1/1/2022,January,Mumbai,Srinagar
18925,SpiceJet,Family Leisure,Economy Class,12/1/2021,December,Delhi,Srinagar
18926,SpiceJet,Solo Leisure,Economy Class,12/1/2021,December,Mumbai,Jabalpur 
18927,SpiceJet,Solo Leisure,Economy Class,12/1/2021,December,Pune,Hyderabad
18928,SpiceJet,Family Leisure,Economy Class,11/1/2021,November,Bagdogra,Rajkot
18929,SpiceJet,Couple Leisure,Economy Class,10/1/2021,October,Gwalior,Kolkata
18930,SpiceJet,Solo Leisure,Economy Class,10/1/2021,October,Bangalore,Mangalore
18931,SpiceJet,Couple Leisure,Economy Class,10/1/2021,October,Mumbai,Delhi
18932,SpiceJet,Family Leisure,Economy Class,10/1/2021,October,Kolkata,Visakhapatnam 
18933,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,Vegas,Orange County
18934,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,Dallas,Baltimore
18935,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Detroit,Las Vegas 
18936,Spirit Airlines,Couple Leisure,Economy Class,7/1/2023,July,LaGuardia,Fort Lauderdale 
18937,Spirit Airlines,Couple Leisure,Economy Class,7/1/2023,July,Nashville,Newark
18938,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,New Orleans,Cleveland
18939,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Atlantic City,Fort Lauderdale
18941,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Memphis,Las Vegas
18942,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Milwaukee,Chicago
18943,Spirit Airlines,Business,Economy Class,7/1/2023,July,Fort Lauderdale,Dallas Ft Worth
18944,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,Los Angeles,Philadelphia
18945,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,Las Vegas,St. Louis
18946,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Dallas,Orlando
18947,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Orlando,Kansas City
18948,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Orlando,Atlanta
18949,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Las Vegas,Los Angeles
18950,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Nashville,Ft Lauderdale
18951,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Boston,Orlando
18952,Spirit Airlines,Couple Leisure,Economy Class,7/1/2023,July,Las Vegas,San Jose
18953,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Detroit,Las Vegas
18954,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,San Salvador,Houston
18955,Spirit Airlines,Couple Leisure,Economy Class,7/1/2023,July,Ft Lauderdale,Dallas Fort-Worth
18956,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Atlanta,San Juan
18957,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Newark,Phoenix
18958,Spirit Airlines,Couple Leisure,Economy Class,7/1/2023,July,Dallas Ft Worth,Philadelphia
18959,Spirit Airlines,Solo Leisure,Economy Class,7/1/2023,July,New Orleans,Las Vegas
18960,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Nashville,Orlando
18961,Spirit Airlines,Family Leisure,Economy Class,7/1/2023,July,Portland,Phoenix
18962,Spirit Airlines,Business,Economy Class,6/1/2023,June,Portland Oregon,Chicago
18963,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Las Vegas,Houston
18964,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Ft Lauderdale,Orlando
18965,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Las Vegas,Los Angeles 
18966,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Salt Lake City,Nashville
18967,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Columbus,Orlando
18968,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,San Diego,Oakland
18969,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Hartford,Orlando 
18970,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Las Vegas,Reno
18971,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,San Juan,Newark
18972,Spirit Airlines,Solo Leisure,Premium Economy,6/1/2023,June,Las Vegas,Memphis
18973,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Chicago,Las Vegas
18974,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Austin,Santo Domingo
18975,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Cancun,fort Lauderdale
18976,Spirit Airlines,Solo Leisure,Premium Economy,6/1/2023,June,Los Angeles,San Juan
18977,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Phoenix,Orlando
18978,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Orlando,Newark 
18979,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Dallas,Baltimore
18980,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Fort Lauderdale,St. Croix
18981,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Pensacola,Dominican Republic
18982,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,New Orleans,Fort Lauderdale
18983,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Las Vegas,Nashville
18984,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Houston,San José del Cabo
18985,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Dallas,Los Angeles
18986,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Los Angeles,Dallas 
18987,Spirit Airlines,Business,Economy Class,6/1/2023,June,Dallas-Fort,Oakland 
18988,Spirit Airlines,Couple Leisure,Economy Class,3/1/2023,March,New York,Houston
18989,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Pittsburgh,Orlando
18990,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Cleveland,Orlando
18991,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Dallas,Fort Lauderdale
18992,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,San Antonio,Orlando
18993,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Nashville,Ft Lauderdale
18994,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Oakland,Dallas
18995,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Detroit,Philadelphia
18996,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Boston,Chicago
18997,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,LaGuardia,Houston
18998,Spirit Airlines,Business,Economy Class,6/1/2023,June,Baltimore,Dallas
18999,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,"Orlando, FL","Louisville, KY "
19000,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Baltimore,San Antonio
19001,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Las Vegas,Nashville
19002,Spirit Airlines,Solo Leisure,First Class,6/1/2023,June,Miami,Boston 
19003,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Atlanta,Los Angeles
19004,Spirit Airlines,Business,Economy Class,6/1/2023,June,Orlando,San Juan
19005,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Orange County,Las Vegas
19006,Spirit Airlines,Business,Premium Economy,6/1/2023,June,"San Antonio, TX","Norfolk, VA"
19007,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Portland,Las Vegas
19008,Spirit Airlines,Business,Economy Class,6/1/2023,June,Los Angeles,Charlotte
19009,Spirit Airlines,Business,Economy Class,6/1/2023,June,Fort Lauderdale,Baltimore
19010,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Austin,Las Vegas
19011,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Atlanta,Luis Muñoz Marín
19012,Spirit Airlines,Family Leisure,Economy Class,9/1/2022,September,Reno,Orlando
19013,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Atlanta,Miami
19014,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,St Louis,Orlando
19015,Spirit Airlines,Solo Leisure,Economy Class,6/1/2023,June,Los Angeles,Tampa
19016,Spirit Airlines,Business,Economy Class,6/1/2023,June,Orlando,Phoenix
19017,Spirit Airlines,Family Leisure,Economy Class,6/1/2023,June,Orlando,New York
19018,Spirit Airlines,Couple Leisure,Economy Class,6/1/2023,June,Austin,Newark
19019,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Houston,Atlanta 
19020,Spirit Airlines,Couple Leisure,Economy Class,5/1/2023,May,Salt Lake City,Las Vegas
19021,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Charlotte,Orlando
19022,Spirit Airlines,Business,Economy Class,5/1/2023,May,Columbus,Salt lake city
19023,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Miami,Baltimore
19024,Spirit Airlines,Family Leisure,Economy Class,5/1/2023,May,Norfolk,Ft Lauderdale
19025,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Bogota,Miami
19026,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Austin,Richmond
19027,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Boston,Orlando
19029,Spirit Airlines,Couple Leisure,Economy Class,5/1/2023,May,LaGuardia,Detroit
19030,Spirit Airlines,Family Leisure,Economy Class,5/1/2023,May,Charlotte,Boston
19031,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Albuquerque,Las Vegas
19032,Spirit Airlines,Solo Leisure,Economy Class,5/1/2023,May,Philadelphia,Nashville
19033,SriLankan Airlines,Couple Leisure,Economy Class,7/1/2023,July,Male,Colombo
19034,SriLankan Airlines,Solo Leisure,Economy Class,7/1/2023,July,London,Colombo
19035,SriLankan Airlines,Family Leisure,Economy Class,7/1/2023,July,Melbourne,Karachi
19036,SriLankan Airlines,Solo Leisure,Economy Class,7/1/2023,July,Colombo,Brisbane
19037,SriLankan Airlines,Business,Economy Class,7/1/2023,July,Colombo,Cusco
19038,SriLankan Airlines,Business,Business Class,6/1/2023,June,Colombo,London
19039,SriLankan Airlines,Business,Economy Class,5/1/2023,May,London Heathrow,Colombo
19040,SriLankan Airlines,Family Leisure,Economy Class,6/1/2023,June,Melbourne,London
19041,SriLankan Airlines,Solo Leisure,Economy Class,6/1/2023,June,Melbourne,Colombo
19042,SriLankan Airlines,Couple Leisure,Economy Class,6/1/2023,June,Colombo,Abu Dhabi
19043,SriLankan Airlines,Solo Leisure,Business Class,6/1/2023,June,London,Sydney
19044,SriLankan Airlines,Solo Leisure,Economy Class,6/1/2023,June,Jakarta,Bangalore
19045,SriLankan Airlines,Family Leisure,Economy Class,6/1/2023,June,Melbourne,Delhi
19046,SriLankan Airlines,Family Leisure,Economy Class,6/1/2023,June,Colombo,Frankfurt
19047,SriLankan Airlines,Family Leisure,Economy Class,6/1/2023,June,Colombo,Melbourne
19048,SriLankan Airlines,Family Leisure,Economy Class,5/1/2023,May,Melbourne,Mumbai
19049,SriLankan Airlines,Family Leisure,Economy Class,5/1/2023,May,Frankfurt,Colombo
19050,SriLankan Airlines,Business,Economy Class,5/1/2023,May,Colombo,Chennai
19051,SriLankan Airlines,Solo Leisure,Economy Class,4/1/2023,April,Colombo,Frankfurt
19052,SriLankan Airlines,Couple Leisure,Economy Class,4/1/2023,April,Colombo,Melbourne 
19053,SriLankan Airlines,Family Leisure,Economy Class,4/1/2023,April,Colombo,Mumbai
19054,SriLankan Airlines,Couple Leisure,Economy Class,4/1/2023,April,Colombo,Dubai
19055,SriLankan Airlines,Solo Leisure,Economy Class,3/1/2023,March,Bangalore,Colombo
19056,SriLankan Airlines,Family Leisure,Economy Class,4/1/2023,April,Cochi,London
19057,SriLankan Airlines,Couple Leisure,Economy Class,3/1/2023,March,Colombo,London
19058,SriLankan Airlines,Solo Leisure,Economy Class,3/1/2023,March,Colombo,Melbourne
19059,SriLankan Airlines,Business,Business Class,3/1/2023,March,Colombo,Singapore
19060,SriLankan Airlines,Business,Business Class,2/1/2023,February,London Heathrow,Colombo
19061,SriLankan Airlines,Solo Leisure,Economy Class,1/1/2023,January,Doha,Colombo
19062,SriLankan Airlines,Family Leisure,Economy Class,11/1/2022,November,London,Colombo
19063,SriLankan Airlines,Couple Leisure,Business Class,11/1/2022,November,Colombo,Kuala Lumpur 
19064,SriLankan Airlines,Family Leisure,Economy Class,2/1/2022,February,Bengaluru,Sydney
19065,SriLankan Airlines,Solo Leisure,Economy Class,10/1/2022,October,Kuwait,Jakarta
19066,SriLankan Airlines,Family Leisure,Economy Class,10/1/2022,October,Colombo,London
19067,SriLankan Airlines,Family Leisure,Business Class,10/1/2022,October,London,Male
19068,SriLankan Airlines,Couple Leisure,Economy Class,7/1/2022,July,Sydney,Frankfurt
19069,SriLankan Airlines,Family Leisure,Economy Class,8/1/2022,August,Colombo,London
19070,SriLankan Airlines,Solo Leisure,Economy Class,8/1/2022,August,Muscat,Colombo
19071,SriLankan Airlines,Couple Leisure,Economy Class,11/1/2021,November,London,Melbourne
19072,SriLankan Airlines,Family Leisure,Economy Class,7/1/2022,July,Sydney,Delhi
19073,SriLankan Airlines,Solo Leisure,Economy Class,8/1/2022,August,Colombo,Auckland
19074,SriLankan Airlines,Family Leisure,Economy Class,2/1/2022,February,London,Colombo
19075,SriLankan Airlines,Solo Leisure,Economy Class,7/1/2022,July,Colombo,Melbourne
19076,SriLankan Airlines,Solo Leisure,Business Class,6/1/2022,June,London,Sydney
19077,SriLankan Airlines,Family Leisure,Economy Class,6/1/2022,June,Melbourne,Colombo
19078,SriLankan Airlines,Couple Leisure,Economy Class,6/1/2022,June,Colombo,London Heathrow
19079,SriLankan Airlines,Couple Leisure,Economy Class,6/1/2022,June,Melbourne,Hyderabad
19080,SriLankan Airlines,Family Leisure,Economy Class,6/1/2022,June,Mumbai,Colombo
19081,SriLankan Airlines,Solo Leisure,Economy Class,5/1/2022,May,London,Colombo
19082,SriLankan Airlines,Couple Leisure,Economy Class,2/1/2022,February,Brisbane,Hyderabad
19083,SriLankan Airlines,Couple Leisure,Economy Class,5/1/2022,May,Male,Chennai
19084,SriLankan Airlines,Family Leisure,Economy Class,5/1/2022,May,Kochi,Male
19085,SriLankan Airlines,Business,Business Class,12/1/2021,December,Sydney,Kochi
19086,SriLankan Airlines,Couple Leisure,Economy Class,3/1/2022,March,Sydney,Delhi
19087,SriLankan Airlines,Family Leisure,Economy Class,2/1/2022,February,Sydney,Kochi
19088,SriLankan Airlines,Solo Leisure,Economy Class,2/1/2022,February,Brussels,London
19089,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2021,December,Sydney,Bangalore
19090,SriLankan Airlines,Solo Leisure,Business Class,1/1/2022,January,London Heathrow,Colombo
19091,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2021,December,Melbourne,Colombo
19092,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2021,December,Trivandrum,Sydney
19093,SriLankan Airlines,Couple Leisure,Economy Class,12/1/2021,December,London,Colombo
19094,SriLankan Airlines,Couple Leisure,Economy Class,1/1/2022,January,Male,Frankfurt
19095,SriLankan Airlines,Family Leisure,Economy Class,12/1/2021,December,Colombo,Melbourne
19096,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2021,December,Singapore,Kochi
19097,SriLankan Airlines,Couple Leisure,Economy Class,11/1/2021,November,Sydney,Karachi
19098,SriLankan Airlines,Family Leisure,Economy Class,12/1/2021,December,Delhi,Melbourne
19099,SriLankan Airlines,Couple Leisure,Economy Class,11/1/2021,November,Dubai,Colombo
19100,SriLankan Airlines,Family Leisure,Premium Economy,11/1/2021,November,Sydney,Bangalore
19101,SriLankan Airlines,Family Leisure,Economy Class,7/1/2020,July,Gatwick,Colombo
19102,SriLankan Airlines,Solo Leisure,Economy Class,7/1/2020,July,London,Colombo
19103,SriLankan Airlines,Couple Leisure,Economy Class,4/1/2020,April,Singapore,Colombo
19104,SriLankan Airlines,Family Leisure,Economy Class,5/1/2020,May,Melbourne,Colombo
19105,SriLankan Airlines,Couple Leisure,Economy Class,4/1/2020,April,London,Colombo
19106,SriLankan Airlines,Couple Leisure,Business Class,6/1/2019,June,Riyadh,Male
19107,SriLankan Airlines,Family Leisure,Economy Class,6/1/2019,June,Singapore,Colombo
19108,SriLankan Airlines,Family Leisure,Economy Class,3/1/2020,March,Singapore,Colombo
19109,SriLankan Airlines,Couple Leisure,Economy Class,3/1/2020,March,Colombo,Melbourne
19110,SriLankan Airlines,Couple Leisure,Economy Class,2/1/2020,February,Delhi,Colombo
19111,SriLankan Airlines,Solo Leisure,Economy Class,1/1/2020,January,Colombo,Melbourne
19112,SriLankan Airlines,Business,Economy Class,1/1/2020,January,London,Colombo
19113,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2019,December,Mumbai,Colombo
19114,SriLankan Airlines,Couple Leisure,Business Class,1/1/2020,January,London Heathrow,Male
19115,SriLankan Airlines,Family Leisure,Economy Class,1/1/2020,January,Colombo,Dubai
19116,SriLankan Airlines,Couple Leisure,Economy Class,1/1/2020,January,Colombo,Singapore
19117,SriLankan Airlines,Family Leisure,Economy Class,1/1/2020,January,Colombo,Bahrain
19118,SriLankan Airlines,Couple Leisure,Business Class,1/1/2020,January,Colombo,Melbourne
19119,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2019,December,Colombo,Muscat
19120,SriLankan Airlines,Couple Leisure,Economy Class,1/1/2020,January,London,Colombo
19121,SriLankan Airlines,Couple Leisure,Economy Class,12/1/2019,December,Doha,Colombo
19122,SriLankan Airlines,Solo Leisure,Economy Class,12/1/2019,December,Colombo,Singapore
19123,SriLankan Airlines,Solo Leisure,Economy Class,1/1/2020,January,Doha,Chennai
19124,SriLankan Airlines,Family Leisure,Economy Class,12/1/2019,December,Dubai,Kuala Lumpur
19125,SriLankan Airlines,Couple Leisure,Economy Class,12/1/2019,December,Colombo,Male
19126,SriLankan Airlines,Family Leisure,Economy Class,12/1/2019,December,Singapore,Abu Dhabi
19127,SriLankan Airlines,Solo Leisure,Economy Class,11/1/2019,November,Colombo,London
19128,SriLankan Airlines,Solo Leisure,Economy Class,10/1/2019,October,Colombo,Singapore
19129,SriLankan Airlines,Couple Leisure,Economy Class,11/1/2019,November,Bangalore,Tokyo
19130,SriLankan Airlines,Solo Leisure,Economy Class,11/1/2019,November,Chennai,Doha
19131,SriLankan Airlines,Solo Leisure,Economy Class,11/1/2019,November,Colombo,Singapore
19132,SriLankan Airlines,Solo Leisure,Economy Class,11/1/2019,November,Doha,Chennai
19133,Sriwijaya Air,Couple Leisure,Economy Class,10/1/2022,October,Langur,Ambon
19134,Sriwijaya Air,Couple Leisure,Economy Class,10/1/2022,October,Ujung Pandang,Sorong
19135,Sriwijaya Air,Family Leisure,Economy Class,9/1/2022,September,Jakarta,TMC - Tambolaka
19136,Sriwijaya Air,Couple Leisure,Economy Class,3/1/2020,March,Bali,Sorong
19137,Sriwijaya Air,Couple Leisure,Economy Class,1/1/2020,January,Sorong,Ambon
19138,Sriwijaya Air,Couple Leisure,Economy Class,11/1/2019,November,Siborong-Borong,Jakarta
19139,Sriwijaya Air,Couple Leisure,Economy Class,10/1/2019,October,Sorong,Denpasar
19140,Sriwijaya Air,Solo Leisure,Economy Class,8/1/2019,August,Sorong,Jayapura
19141,Sriwijaya Air,Solo Leisure,Economy Class,8/1/2019,August,Manado,Sorong
19142,Sriwijaya Air,Solo Leisure,Economy Class,8/1/2019,August,Yogyakarta,Ternate
19143,Sriwijaya Air,Couple Leisure,Economy Class,7/1/2019,July,Sorong,Makassar
19144,Sriwijaya Air,Family Leisure,Economy Class,3/1/2019,March,Jayapura,Jakarta
19145,Sriwijaya Air,Business,Economy Class,1/1/2019,January,Bali,Jakarta
19146,Sriwijaya Air,Family Leisure,Economy Class,12/1/2018,December,Jakarta,Makassar
19147,Sriwijaya Air,Business,Economy Class,11/1/2018,November,Jakarta,Pontianak
19148,Sriwijaya Air,Solo Leisure,Economy Class,11/1/2018,November,Palembang,Jakarta
19149,Sriwijaya Air,Solo Leisure,Economy Class,11/1/2018,November,Sorong,Makassar
19150,Sriwijaya Air,Family Leisure,Economy Class,11/1/2018,November,Jakarta,Denpasar
19151,Sriwijaya Air,Family Leisure,Economy Class,7/1/2018,July,Denpasar,Komodo 
19152,Sriwijaya Air,Solo Leisure,Business Class,9/1/2018,September,Sorong,Makassar
19153,Sriwijaya Air,Couple Leisure,Economy Class,9/1/2018,September,Denpasar,Sorong
19154,Sriwijaya Air,Business,Economy Class,8/1/2018,August,Jakarta,Sorong
19155,Sriwijaya Air,Business,Business Class,7/1/2018,July,Sorong,Unjung Padang
19156,Sriwijaya Air,Solo Leisure,Economy Class,7/1/2018,July,Pontianak,Solo
19157,Sriwijaya Air,Business,Economy Class,7/1/2018,July,Jakarta,Denpasar
19158,Sriwijaya Air,Couple Leisure,Economy Class,5/1/2018,May,Denpasar,Sorong
19159,Sriwijaya Air,Business,Economy Class,2/1/2018,February,Jakarta,Denpasar
19160,Sriwijaya Air,Business,Economy Class,12/1/2017,December,Surabaya,Jakarta
19161,Sriwijaya Air,Family Leisure,Economy Class,10/1/2017,October,Surabaya,Jakarta
19162,Sriwijaya Air,Family Leisure,Economy Class,11/1/2017,November,Bali,Dili
19163,Sriwijaya Air,Couple Leisure,Economy Class,10/1/2017,October,Surabaya,Yogyakarta
19164,Sriwijaya Air,Couple Leisure,Economy Class,6/1/2017,June,Yogyakarta,Jakarta
19165,Sriwijaya Air,Solo Leisure,Economy Class,4/1/2017,April,Jakarta,Medan
19166,Sriwijaya Air,Solo Leisure,Economy Class,4/1/2017,April,Silangit,Jakarta
19167,Sriwijaya Air,Business,Economy Class,4/1/2017,April,Bandar Lampung,Yogyakarta 
19168,Sriwijaya Air,Solo Leisure,Economy Class,10/1/2016,October,DPS,CGK
19169,Sriwijaya Air,Solo Leisure,Economy Class,9/1/2016,September,JOG,CGK
19170,Sriwijaya Air,Solo Leisure,Economy Class,7/1/2016,July,CGK,PGK
19171,Sriwijaya Air,Family Leisure,Economy Class,7/1/2016,July,SUB,CGK
19172,Sriwijaya Air,Solo Leisure,Economy Class,12/1/2015,December,Jakarta,Malang/Surubaya
19173,Sriwijaya Air,Solo Leisure,Economy Class,11/1/2015,November,Denpasar,Jakarta
19174,Sriwijaya Air,Solo Leisure,Economy Class,10/1/2015,October,CGK,TKG
19175,Sriwijaya Air,Family Leisure,Economy Class,10/1/2015,October,Bali,Jakarta
19176,Sriwijaya Air,Solo Leisure,Economy Class,9/1/2015,September,Jakarta,Makassar
19177,Sriwijaya Air,Business,Economy Class,9/1/2015,September,Denpasar,Dili
19178,Sriwijaya Air,Family Leisure,Economy Class,9/1/2015,September,Denpasar,Jakarta
19179,Sriwijaya Air,Solo Leisure,Economy Class,7/1/2015,July,CGK,SUB
19188,StarFlyer,Solo Leisure,Economy Class,5/1/2023,May,Osaka,Tokyo
19189,StarFlyer,Family Leisure,Economy Class,7/1/2015,July,KIX,HND
19190,StarFlyer,Solo Leisure,Economy Class,7/1/2015,July,HND,KKJ
19195,Sun Country Airlines,Couple Leisure,Economy Class,7/1/2023,July,Minneapolis,Los Angeles
19196,Sun Country Airlines,Couple Leisure,Economy Class,7/1/2023,July,Dallas Ft Worth,Cancun 
19197,Sun Country Airlines,Solo Leisure,Economy Class,5/1/2023,May,Minneapolis,San Diego
19198,Sun Country Airlines,Family Leisure,Economy Class,6/1/2023,June,Pensylvainia,Minnesota
19199,Sun Country Airlines,Family Leisure,Economy Class,6/1/2023,June,Cancun,Harlingen
19200,Sun Country Airlines,Solo Leisure,Economy Class,4/1/2023,April,Minneapolis,Cincinnati
19201,Sun Country Airlines,Business,Economy Class,5/1/2023,May,Minneapolis,Jacksonville
19202,Sun Country Airlines,Family Leisure,Economy Class,3/1/2023,March,Minneapolis,Chicago
19203,Sun Country Airlines,Business,Economy Class,4/1/2023,April,Minneapolis,Nashville
19204,Sun Country Airlines,Solo Leisure,Economy Class,3/1/2023,March,St louis,Seattle
19205,Sun Country Airlines,Couple Leisure,Economy Class,4/1/2023,April,Cancun,Minneapolis
19206,Sun Country Airlines,Couple Leisure,Economy Class,4/1/2023,April,Minneapolis,Montego Bay
19207,Sun Country Airlines,Family Leisure,Economy Class,3/1/2023,March,Minneapolis,Destin
19208,Sun Country Airlines,Family Leisure,Economy Class,3/1/2023,March,Florida,Minnesota
19209,Sun Country Airlines,Family Leisure,Economy Class,3/1/2023,March,Fort Myers,Minneapolis
19210,Sun Country Airlines,Solo Leisure,Economy Class,2/1/2023,February,Fort Myers,Minneapolis
19211,Sun Country Airlines,Couple Leisure,Premium Economy,1/1/2023,January,Minneapolis,Cancun
19212,Sun Country Airlines,Solo Leisure,Economy Class,12/1/2022,December,Tampa,Phoenix
19213,Sun Country Airlines,Solo Leisure,Economy Class,12/1/2022,December,Minneapolis,Baltimore
19214,Sun Country Airlines,Family Leisure,Economy Class,11/1/2022,November,Las Vegas,Minneapolis
19216,Sun Country Airlines,Solo Leisure,Economy Class,11/1/2022,November,Minneapolis,Tampa
19217,Sun Country Airlines,Family Leisure,Economy Class,9/1/2022,September,Minneapolis,Denver
19218,Sun Country Airlines,Couple Leisure,Economy Class,9/1/2022,September,Minneapolis,Denver
19219,Sun Country Airlines,Family Leisure,Economy Class,9/1/2022,September,Denver,Minneapolis
19220,Sun Country Airlines,Solo Leisure,Economy Class,8/1/2022,August,Los Angeles,Minneapolis
19222,Sun Country Airlines,Family Leisure,Economy Class,6/1/2022,June,Seattle,Cincinnati
19223,Sun Country Airlines,Family Leisure,Economy Class,8/1/2022,August,Portland,Minneapolis 
19224,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Minneapolis,Kalispell
19225,Sun Country Airlines,Couple Leisure,Economy Class,7/1/2022,July,Minneapolis,Vancouver
19226,Sun Country Airlines,Couple Leisure,Economy Class,2/1/2022,February,Minneapolis,Ft Myers
19227,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Houston,Cancun
19228,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Dallas Ft Worth,Cancun
19229,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Minneapolis,Tampa
19230,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Myrtle Beach,Seattle 
19231,Sun Country Airlines,Couple Leisure,Economy Class,7/1/2022,July,Dallas,Mexico
19232,Sun Country Airlines,Family Leisure,Economy Class,7/1/2022,July,Las Vegas,Saint Paul 
19233,Sun Country Airlines,Solo Leisure,Economy Class,7/1/2022,July,Minneapolis,Portland
19234,Sun Country Airlines,Family Leisure,Economy Class,6/1/2022,June,Minneapolis,Seattle
19236,Sun Country Airlines,Solo Leisure,Economy Class,6/1/2022,June,Minneapolis,Portland
19237,Sun Country Airlines,Solo Leisure,Economy Class,5/1/2022,May,Asheville,Minnesota
